species_name,siteID,year,ba,trees,reg,dbh,growth,n_at_risk,n_died,mort,species
Abies amabilis,62,2,0,0,0,,,0,0,,10
other,62,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,63,1,0.133953189174215,2,12.5,26.9875,0.115240389949425,5,0,0,1
Pinus ponderosa,63,1,0.0531346130268614,2.75,33.3333333333333,16.034253968254,0.235449735449736,3,0,0,2
Pinus contorta,63,1,0.0878238070458761,3,4.16666666666667,18.1920444444444,0.162165879500284,9,0,0,3
Abies concolor,63,1,0,0,0,,,0,0,,4
Abies grandis,63,1,0.0188913215894525,0.5,4.16666666666667,20.955,0.241379310344828,0,0,,5
Tsuga heterophylla,63,1,0,0,0,,,0,0,,6
Tsuga mertensiana,63,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,63,1,0,0,0,,,0,0,,8
Alnus rubra,63,1,0,0,0,,,0,0,,9
Abies amabilis,63,1,0,0,0,,,0,0,,10
other,63,1,0.0268364948617012,0.75,0,20.9126666666667,0.114467414180234,3,0,0,11
Pseudotsuga menziesii,63,2,0.159866209655261,2,0,29.718,0.114571262933511,8,0,0,1
Pinus ponderosa,63,2,0.0892451215247445,4,20.8333333333333,16.6539333333333,0.14246853421256,10,0,0,2
Pinus contorta,63,2,0.0953382789608919,4,20.8333333333333,17.9416363636364,0.0847207823622918,12,2,0.166666666666667,3
Abies concolor,63,2,0,0,0,,,0,0,,4
Abies grandis,63,2,0.0100581434600853,0.5,4.16666666666667,16.002,0.12280701754386,2,1,0.5,5
Tsuga heterophylla,63,2,0,0,0,,,0,0,,6
Tsuga mertensiana,63,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,63,2,0,0,0,,,0,0,,8
Alnus rubra,63,2,0,0,0,,,0,0,,9
Abies amabilis,63,2,0,0,0,,,0,0,,10
other,63,2,0.0325420210763391,0.75,0,22.9446666666667,0.0929588929588931,3,0,0,11
Pseudotsuga menziesii,64,1,0.088436923095584,0.5,4.16666666666667,40.005,0.0661157024793386,1,0,0,1
Pinus ponderosa,64,1,0.36885390910293,2,4.16666666666667,44.0266666666667,0.0484235362899857,8,1,0.125,2
Pinus contorta,64,1,0,0,0,,,0,0,,3
Abies concolor,64,1,0,0,0,,,0,0,,4
Abies grandis,64,1,0,0,0,,,0,0,,5
Tsuga heterophylla,64,1,0,0,0,,,0,0,,6
Tsuga mertensiana,64,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,64,1,0,0,0,,,0,0,,8
Alnus rubra,64,1,0,0,0,,,0,0,,9
Abies amabilis,64,1,0,0,0,,,0,0,,10
other,64,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,64,2,0.108560810627941,1,8.33333333333333,25.6963333333333,0.165544675642595,2,0,0,1
Pinus ponderosa,64,2,0.338999971203204,1.75,4.16666666666667,40.4988888888889,0.069355063538199,6,0,0,2
Pinus contorta,64,2,0,0,0,,,0,0,,3
Abies concolor,64,2,0,0,0,,,0,0,,4
Abies grandis,64,2,0,0,0,,,0,0,,5
Tsuga heterophylla,64,2,0,0,0,,,0,0,,6
Tsuga mertensiana,64,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,64,2,0,0,0,,,0,0,,8
Alnus rubra,64,2,0,0,0,,,0,0,,9
Abies amabilis,64,2,0,0,0,,,0,0,,10
other,64,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,65,1,0.0579293325478214,0.5,0,37.592,0.145380519887253,2,0,0,1
Pinus ponderosa,65,1,0.75359689798166,3.75,8.33333333333333,47.9173015873016,0.0734785732033543,13,0,0,2
Pinus contorta,65,1,0,0,0,,,0,0,,3
Abies concolor,65,1,0,0,0,,,0,0,,4
Abies grandis,65,1,0,0,0,,,0,0,,5
Tsuga heterophylla,65,1,0,0,0,,,0,0,,6
Tsuga mertensiana,65,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,65,1,0,0,0,,,0,0,,8
Alnus rubra,65,1,0,0,0,,,0,0,,9
Abies amabilis,65,1,0,0,0,,,0,0,,10
other,65,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,65,2,0.075940249892342,0.75,4.16666666666667,37.338,0.10862818125388,2,0,0,1
Pinus ponderosa,65,2,0.886629146312615,3.75,4.16666666666667,54.0998833333334,0.0628847522767735,15,1,0.0666666666666667,2
Pinus contorta,65,2,0,0,0,,,0,0,,3
Abies concolor,65,2,0,0,0,,,0,0,,4
Abies grandis,65,2,0,0,0,,,0,0,,5
Tsuga heterophylla,65,2,0,0,0,,,0,0,,6
Tsuga mertensiana,65,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,65,2,0,0,0,,,0,0,,8
Alnus rubra,65,2,0,0,0,,,0,0,,9
Abies amabilis,65,2,0,0,0,,,0,0,,10
other,65,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,66,1,0.0906803704592882,0.5,0,46.736,0.0837010885554576,2,0,0,1
Pinus ponderosa,66,1,0,0,0,,,0,0,,2
Pinus contorta,66,1,0.00781976317117213,0.5,8.33333333333333,14.097,,0,0,,3
Abies concolor,66,1,0,0,0,,,0,0,,4
Abies grandis,66,1,0.610145477111763,7.75,4.16666666666667,27.78125,0.121343502508995,32,3,0.09375,5
Tsuga heterophylla,66,1,0,0,0,,,0,0,,6
Tsuga mertensiana,66,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,66,1,0,0,0,,,0,0,,8
Alnus rubra,66,1,0,0,0,,,0,0,,9
Abies amabilis,66,1,0,0,0,,,0,0,,10
other,66,1,0.197339761271916,1.25,0,47.5657333333334,0.0264899671196274,5,0,0,11
Pseudotsuga menziesii,66,2,0.103411395871613,0.5,0,49.784,0.0622807017543859,2,0,0,1
Pinus ponderosa,66,2,0,0,0,,,0,0,,2
Pinus contorta,66,2,0.0172305878267104,0.75,4.16666666666667,17.0815,0.219095640858816,2,0,0,3
Abies concolor,66,2,0,0,0,,,0,0,,4
Abies grandis,66,2,0.577764335660038,5.25,4.16666666666667,34.4490523809524,0.0845808165960204,31,11,0.354838709677419,5
Tsuga heterophylla,66,2,0,0,0,,,0,0,,6
Tsuga mertensiana,66,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,66,2,0,0,0,,,0,0,,8
Alnus rubra,66,2,0,0,0,,,0,0,,9
Abies amabilis,66,2,0,0,0,,,0,0,,10
other,66,2,0.202302961029676,1,0,51.7525,0.0403581578924534,5,1,0.2,11
Pseudotsuga menziesii,67,1,0.0076740847709316,0.5,8.33333333333333,13.97,,0,0,,1
Pinus ponderosa,67,1,0.0964048982043922,1,0,40.005,0.123415971199476,4,0,0,2
Pinus contorta,67,1,0.0114325874971373,0.25,0,24.13,0.0439560439560438,1,0,0,3
Abies concolor,67,1,0,0,0,,,0,0,,4
Abies grandis,67,1,0.342152958491888,5.75,8.33333333333333,34.5910064935065,0.133174454819895,19,0,0,5
Tsuga heterophylla,67,1,0,0,0,,,0,0,,6
Tsuga mertensiana,67,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,67,1,0,0,0,,,0,0,,8
Alnus rubra,67,1,0,0,0,,,0,0,,9
Abies amabilis,67,1,0,0,0,,,0,0,,10
other,67,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,67,2,0.0152328935903685,0.5,0,19.685,0.409301555776233,2,0,0,1
Pinus ponderosa,67,2,0.127715620106524,1.5,8.33333333333333,41.0972,0.0827154937324147,4,0,0,2
Pinus contorta,67,2,0,0,0,,,1,1,1,3
Abies concolor,67,2,0,0,0,,,0,0,,4
Abies grandis,67,2,0.228278053176911,4.75,8.33333333333333,22.733,0.134528201440912,23,7,0.304347826086957,5
Tsuga heterophylla,67,2,0,0,0,,,0,0,,6
Tsuga mertensiana,67,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,67,2,0,0,0,,,0,0,,8
Alnus rubra,67,2,0,0,0,,,0,0,,9
Abies amabilis,67,2,0,0,0,,,0,0,,10
other,67,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,68,1,0.429603068771929,2,0,57.0018333333333,0.0576255929803029,8,0,0,1
Pinus ponderosa,68,1,0.36558057878796,2.25,0,41.56075,0.117529869080176,9,0,0,2
Pinus contorta,68,1,0,0,0,,,0,0,,3
Abies concolor,68,1,0,0,0,,,0,0,,4
Abies grandis,68,1,0,0,0,,,0,0,,5
Tsuga heterophylla,68,1,0,0,0,,,0,0,,6
Tsuga mertensiana,68,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,68,1,0,0,0,,,0,0,,8
Alnus rubra,68,1,0,0,0,,,0,0,,9
Abies amabilis,68,1,0,0,0,,,0,0,,10
other,68,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,68,2,0.455921455236253,2,0,58.5258333333333,0.0320453810493145,8,0,0,1
Pinus ponderosa,68,2,0.421224660605052,2.25,0,44.98975,0.110536051812319,9,0,0,2
Pinus contorta,68,2,0,0,0,,,0,0,,3
Abies concolor,68,2,0,0,0,,,0,0,,4
Abies grandis,68,2,0,0,0,,,0,0,,5
Tsuga heterophylla,68,2,0,0,0,,,0,0,,6
Tsuga mertensiana,68,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,68,2,0,0,0,,,0,0,,8
Alnus rubra,68,2,0,0,0,,,0,0,,9
Abies amabilis,68,2,0,0,0,,,0,0,,10
other,68,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,69,1,0.019793260902246,0.25,0,31.75,0.0775862068965518,1,0,0,1
Pinus ponderosa,69,1,0.473358526360696,5,4.16666666666667,38.7330461538462,0.106188715747463,19,0,0,2
Pinus contorta,69,1,0,0,0,,,0,0,,3
Abies concolor,69,1,0,0,0,,,0,0,,4
Abies grandis,69,1,0,0,0,,,0,0,,5
Tsuga heterophylla,69,1,0,0,0,,,0,0,,6
Tsuga mertensiana,69,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,69,1,0,0,0,,,0,0,,8
Alnus rubra,69,1,0,0,0,,,0,0,,9
Abies amabilis,69,1,0,0,0,,,0,0,,10
other,69,1,0.0761860030197043,1.5,0,25.3294444444444,0.0781649608340066,6,0,0,11
Pseudotsuga menziesii,69,2,0.0237759816879523,0.25,0,34.798,0.0960000000000001,1,0,0,1
Pinus ponderosa,69,2,0.500191220916304,5,4.16666666666667,34.0571666666667,0.0505583016702851,20,1,0.05,2
Pinus contorta,69,2,0,0,0,,,0,0,,3
Abies concolor,69,2,0,0,0,,,0,0,,4
Abies grandis,69,2,0,0,0,,,0,0,,5
Tsuga heterophylla,69,2,0,0,0,,,0,0,,6
Tsuga mertensiana,69,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,69,2,0,0,0,,,0,0,,8
Alnus rubra,69,2,0,0,0,,,0,0,,9
Abies amabilis,69,2,0,0,0,,,0,0,,10
other,69,2,0.0867723890267487,1.5,0,26.9381111111111,0.063156849505342,6,0,0,11
Pseudotsuga menziesii,70,1,0.113174382225124,1.25,4.16666666666667,31.3055,0.0868541026547388,4,0,0,1
Pinus ponderosa,70,1,0.109495685926876,0.5,4.16666666666667,43.561,0.0625000000000002,1,0,0,2
Pinus contorta,70,1,0,0,0,,,0,0,,3
Abies concolor,70,1,0,0,0,,,0,0,,4
Abies grandis,70,1,0.512535881875817,5,16.6666666666667,32.7581380952381,0.137496001116911,16,0,0,5
Tsuga heterophylla,70,1,0,0,0,,,0,0,,6
Tsuga mertensiana,70,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,70,1,0,0,0,,,0,0,,8
Alnus rubra,70,1,0,0,0,,,0,0,,9
Abies amabilis,70,1,0,0,0,,,0,0,,10
other,70,1,0.0553894613088452,0.75,0,30.0566666666667,0.243895062188746,3,0,0,11
Pseudotsuga menziesii,70,2,0.210425481919609,1.5,4.16666666666667,35.8648,0.0536301340094548,5,0,0,1
Pinus ponderosa,70,2,0.121956889606581,0.5,0,45.974,0.0554594386774317,2,0,0,2
Pinus contorta,70,2,0,0,0,,,0,0,,3
Abies concolor,70,2,0,0,0,,,0,0,,4
Abies grandis,70,2,0.520728075044126,4.5,0,35.4701928571429,0.106290599889796,20,2,0.1,5
Tsuga heterophylla,70,2,0,0,0,,,0,0,,6
Tsuga mertensiana,70,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,70,2,0,0,0,,,0,0,,8
Alnus rubra,70,2,0,0,0,,,0,0,,9
Abies amabilis,70,2,0,0,0,,,0,0,,10
other,70,2,0.0689641546738672,0.75,0,33.6126666666667,0.121417797888386,3,0,0,11
Pseudotsuga menziesii,71,1,0,0,0,,,0,0,,1
Pinus ponderosa,71,1,0.362601138810867,2,0,39.116,0.088475210225403,8,0,0,2
Pinus contorta,71,1,0,0,0,,,0,0,,3
Abies concolor,71,1,0,0,0,,,0,0,,4
Abies grandis,71,1,0,0,0,,,0,0,,5
Tsuga heterophylla,71,1,0,0,0,,,0,0,,6
Tsuga mertensiana,71,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,71,1,0,0,0,,,0,0,,8
Alnus rubra,71,1,0,0,0,,,0,0,,9
Abies amabilis,71,1,0,0,0,,,0,0,,10
other,71,1,0.149806799426477,1.5,0,28.4621111111111,0.0236573419810837,6,0,0,11
Pseudotsuga menziesii,71,2,0.00426140989920996,0.25,4.16666666666667,14.732,,0,0,,1
Pinus ponderosa,71,2,0.484361679269298,2.5,4.16666666666667,38.90645,0.0545985191689934,8,0,0,2
Pinus contorta,71,2,0,0,0,,,0,0,,3
Abies concolor,71,2,0,0,0,,,0,0,,4
Abies grandis,71,2,0,0,0,,,0,0,,5
Tsuga heterophylla,71,2,0,0,0,,,0,0,,6
Tsuga mertensiana,71,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,71,2,0,0,0,,,0,0,,8
Alnus rubra,71,2,0,0,0,,,0,0,,9
Abies amabilis,71,2,0,0,0,,,0,0,,10
other,71,2,0.0725427762449933,1.25,0,25.273,0.034496373439091,6,1,0.166666666666667,11
Pseudotsuga menziesii,72,1,0,0,0,,,0,0,,1
Pinus ponderosa,72,1,0.43737849503868,8.5,16.6666666666667,25.0097636363636,0.161118016997635,31,2,0.0645161290322581,2
Pinus contorta,72,1,0,0,0,,,0,0,,3
Abies concolor,72,1,0,0,0,,,0,0,,4
Abies grandis,72,1,0,0,0,,,0,0,,5
Tsuga heterophylla,72,1,0,0,0,,,0,0,,6
Tsuga mertensiana,72,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,72,1,0,0,0,,,0,0,,8
Alnus rubra,72,1,0,0,0,,,0,0,,9
Abies amabilis,72,1,0,0,0,,,0,0,,10
other,72,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,72,2,0,0,0,,,0,0,,1
Pinus ponderosa,72,2,0.182527434889198,2.75,8.33333333333333,29.3581666666667,0.0649995733531838,10,1,0.1,2
Pinus contorta,72,2,0,0,0,,,0,0,,3
Abies concolor,72,2,0,0,0,,,0,0,,4
Abies grandis,72,2,0,0,0,,,0,0,,5
Tsuga heterophylla,72,2,0,0,0,,,0,0,,6
Tsuga mertensiana,72,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,72,2,0,0,0,,,0,0,,8
Alnus rubra,72,2,0,0,0,,,0,0,,9
Abies amabilis,72,2,0,0,0,,,0,0,,10
other,72,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,73,1,0.0494546499599158,0.5,0,34.544,0.0533130236100533,2,0,0,1
Pinus ponderosa,73,1,0.382086574919561,1.25,0,57.2064444444445,0.0352861053865955,5,0,0,2
Pinus contorta,73,1,0,0,0,,,0,0,,3
Abies concolor,73,1,0,0,0,,,0,0,,4
Abies grandis,73,1,0.0516892299427358,0.25,0,51.308,0.0631578947368421,1,0,0,5
Tsuga heterophylla,73,1,0,0,0,,,0,0,,6
Tsuga mertensiana,73,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,73,1,0,0,0,,,0,0,,8
Alnus rubra,73,1,0,0,0,,,0,0,,9
Abies amabilis,73,1,0,0,0,,,0,0,,10
other,73,1,0.0153279012426993,0.25,0,27.94,0.0679611650485439,1,0,0,11
Pseudotsuga menziesii,73,2,0.0593481134892944,0.5,0,37.592,0.0805860805860806,2,0,0,1
Pinus ponderosa,73,2,0.32505538137844,1.25,4.16666666666667,48.5986666666667,0.0865446570368539,5,1,0.2,2
Pinus contorta,73,2,0,0,0,,,0,0,,3
Abies concolor,73,2,0,0,0,,,0,0,,4
Abies grandis,73,2,0,0,0,,,0,0,,5
Tsuga heterophylla,73,2,0,0,0,,,0,0,,6
Tsuga mertensiana,73,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,73,2,0,0,0,,,0,0,,8
Alnus rubra,73,2,0,0,0,,,0,0,,9
Abies amabilis,73,2,0,0,0,,,0,0,,10
other,73,2,0.022072177789487,0.25,0,33.528,0.2,1,0,0,11
Pseudotsuga menziesii,74,1,0.0669398582948727,1.25,0,26.0561666666667,0.129119362668337,5,0,0,1
Pinus ponderosa,74,1,0.151477667338801,1.25,4.16666666666667,47.40275,0.113730607441251,4,0,0,2
Pinus contorta,74,1,0,0,0,,,0,0,,3
Abies concolor,74,1,0,0,0,,,0,0,,4
Abies grandis,74,1,0,0,0,,,0,0,,5
Tsuga heterophylla,74,1,0,0,0,,,0,0,,6
Tsuga mertensiana,74,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,74,1,0,0,0,,,0,0,,8
Alnus rubra,74,1,0,0,0,,,0,0,,9
Abies amabilis,74,1,0,0,0,,,0,0,,10
other,74,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,74,2,0.0732635676340095,1.25,4.16666666666667,26.4371666666667,0.111107112666452,5,1,0.2,1
Pinus ponderosa,74,2,0.173904540363657,1.75,4.16666666666667,37.973,0.05228931666798,5,0,0,2
Pinus contorta,74,2,0,0,0,,,0,0,,3
Abies concolor,74,2,0,0,0,,,0,0,,4
Abies grandis,74,2,0,0,0,,,0,0,,5
Tsuga heterophylla,74,2,0,0,0,,,0,0,,6
Tsuga mertensiana,74,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,74,2,0,0,0,,,0,0,,8
Alnus rubra,74,2,0,0,0,,,0,0,,9
Abies amabilis,74,2,0,0,0,,,0,0,,10
other,74,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,75,1,0,0,0,,,0,0,,1
Pinus ponderosa,75,1,0.023298409888903,0.75,8.33333333333333,20.955,0.2,1,0,0,2
Pinus contorta,75,1,0,0,0,,,0,0,,3
Abies concolor,75,1,0,0,0,,,0,0,,4
Abies grandis,75,1,0,0,0,,,0,0,,5
Tsuga heterophylla,75,1,0,0,0,,,0,0,,6
Tsuga mertensiana,75,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,75,1,0,0,0,,,0,0,,8
Alnus rubra,75,1,0,0,0,,,0,0,,9
Abies amabilis,75,1,0,0,0,,,0,0,,10
other,75,1,0.014775590090483,0.25,0,27.432,0.125,1,0,0,11
Pseudotsuga menziesii,75,2,0.00551804444737175,0.25,4.16666666666667,16.764,,0,0,,1
Pinus ponderosa,75,2,0.035132563063225,0.75,0,25.527,0.238801555104801,3,0,0,2
Pinus contorta,75,2,0,0,0,,,0,0,,3
Abies concolor,75,2,0,0,0,,,0,0,,4
Abies grandis,75,2,0,0,0,,,0,0,,5
Tsuga heterophylla,75,2,0,0,0,,,0,0,,6
Tsuga mertensiana,75,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,75,2,0,0,0,,,0,0,,8
Alnus rubra,75,2,0,0,0,,,0,0,,9
Abies amabilis,75,2,0,0,0,,,0,0,,10
other,75,2,0.0179387115287492,0.25,0,30.226,0.101851851851852,1,0,0,11
Pseudotsuga menziesii,76,1,0,0,0,,,0,0,,1
Pinus ponderosa,76,1,2.40792714495661,7.75,20.8333333333333,55.1390212912088,0.0170093251598861,27,2,0.0740740740740741,2
Pinus contorta,76,1,0,0,0,,,0,0,,3
Abies concolor,76,1,0,0,0,,,0,0,,4
Abies grandis,76,1,0.049162026390737,0.25,0,50.038,0.132183908045977,1,0,0,5
Tsuga heterophylla,76,1,0,0,0,,,0,0,,6
Tsuga mertensiana,76,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,76,1,0,0,0,,,0,0,,8
Alnus rubra,76,1,0,0,0,,,0,0,,9
Abies amabilis,76,1,0,0,0,,,0,0,,10
other,76,1,0.010217756316001,0.5,4.16666666666667,16.002,0.126984126984127,1,0,0,11
Pseudotsuga menziesii,76,2,0,0,0,,,0,0,,1
Pinus ponderosa,76,2,1.62809800078208,4.25,0,63.9281714285714,0.0134996105639808,25,8,0.32,2
Pinus contorta,76,2,0,0,0,,,0,0,,3
Abies concolor,76,2,0,0,0,,,0,0,,4
Abies grandis,76,2,0.245882337769456,0.75,8.33333333333333,65.405,0.121827411167513,1,0,0,5
Tsuga heterophylla,76,2,0,0,0,,,0,0,,6
Tsuga mertensiana,76,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,76,2,0,0,0,,,0,0,,8
Alnus rubra,76,2,0,0,0,,,0,0,,9
Abies amabilis,76,2,0,0,0,,,0,0,,10
other,76,2,0.0142739496861765,0.5,0,19.05,0.203841229193342,2,0,0,11
Pseudotsuga menziesii,77,1,0,0,0,,,0,0,,1
Pinus ponderosa,77,1,0.139414229030188,2.75,4.16666666666667,23.3256666666667,0.133457200626804,11,1,0.0909090909090909,2
Pinus contorta,77,1,0,0,0,,,0,0,,3
Abies concolor,77,1,0,0,0,,,0,0,,4
Abies grandis,77,1,0,0,0,,,0,0,,5
Tsuga heterophylla,77,1,0,0,0,,,0,0,,6
Tsuga mertensiana,77,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,77,1,0,0,0,,,0,0,,8
Alnus rubra,77,1,0,0,0,,,0,0,,9
Abies amabilis,77,1,0,0,0,,,0,0,,10
other,77,1,0.198719272383759,2.75,0,24.892,0.0604365251168987,12,1,0.0833333333333333,11
Pseudotsuga menziesii,77,2,0,0,0,,,0,0,,1
Pinus ponderosa,77,2,0.145916552755706,2.5,0,24.4404444444444,0.129780746285535,10,0,0,2
Pinus contorta,77,2,0,0,0,,,0,0,,3
Abies concolor,77,2,0,0,0,,,0,0,,4
Abies grandis,77,2,0,0,0,,,0,0,,5
Tsuga heterophylla,77,2,0,0,0,,,0,0,,6
Tsuga mertensiana,77,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,77,2,0,0,0,,,0,0,,8
Alnus rubra,77,2,0,0,0,,,0,0,,9
Abies amabilis,77,2,0,0,0,,,0,0,,10
other,77,2,0.205353340053843,2.75,0,26.0096,0.0493855422043861,11,0,0,11
Pseudotsuga menziesii,78,1,0.0317692921707154,1.25,8.33333333333333,15.6068888888889,0.102478908939583,3,0,0,1
Pinus ponderosa,78,1,0.74794330928363,2.75,16.6666666666667,55.3155555555556,0.0365215436067769,7,0,0,2
Pinus contorta,78,1,0,0,0,,,0,0,,3
Abies concolor,78,1,0,0,0,,,0,0,,4
Abies grandis,78,1,0.133601027476242,2.5,8.33333333333333,24.384,0.119010810435255,8,0,0,5
Tsuga heterophylla,78,1,0,0,0,,,0,0,,6
Tsuga mertensiana,78,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,78,1,0,0,0,,,0,0,,8
Alnus rubra,78,1,0,0,0,,,0,0,,9
Abies amabilis,78,1,0,0,0,,,0,0,,10
other,78,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,78,2,0.198750941601203,2,12.5,28.9983333333333,0.183879311008755,5,0,0,1
Pinus ponderosa,78,2,0.520278372156426,1.5,0,74.1934,0.00894767423050669,8,2,0.25,2
Pinus contorta,78,2,0,0,0,,,0,0,,3
Abies concolor,78,2,0,0,0,,,0,0,,4
Abies grandis,78,2,0.156399063729536,2.25,0,28.1813,0.115456901924773,10,1,0.1,5
Tsuga heterophylla,78,2,0,0,0,,,0,0,,6
Tsuga mertensiana,78,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,78,2,0,0,0,,,0,0,,8
Alnus rubra,78,2,0,0,0,,,0,0,,9
Abies amabilis,78,2,0,0,0,,,0,0,,10
other,78,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,79,1,0,0,0,,,0,0,,1
Pinus ponderosa,79,1,0.198655933948872,0.75,4.16666666666667,54.2713333333333,0.0444596964844048,2,0,0,2
Pinus contorta,79,1,0,0,0,,,0,0,,3
Abies concolor,79,1,0,0,0,,,0,0,,4
Abies grandis,79,1,0,0,0,,,0,0,,5
Tsuga heterophylla,79,1,0,0,0,,,0,0,,6
Tsuga mertensiana,79,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,79,1,0,0,0,,,0,0,,8
Alnus rubra,79,1,0,0,0,,,0,0,,9
Abies amabilis,79,1,0,0,0,,,0,0,,10
other,79,1,0.10124015432368,1.25,4.16666666666667,30.63875,0.0505642085187538,4,0,0,11
Pseudotsuga menziesii,79,2,0,0,0,,,0,0,,1
Pinus ponderosa,79,2,0.278529500647708,1,8.33333333333333,60.7906666666667,0.0150486768133827,3,1,0.333333333333333,2
Pinus contorta,79,2,0,0,0,,,0,0,,3
Abies concolor,79,2,0,0,0,,,0,0,,4
Abies grandis,79,2,0,0,0,,,0,0,,5
Tsuga heterophylla,79,2,0,0,0,,,0,0,,6
Tsuga mertensiana,79,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,79,2,0,0,0,,,0,0,,8
Alnus rubra,79,2,0,0,0,,,0,0,,9
Abies amabilis,79,2,0,0,0,,,0,0,,10
other,79,2,0.113037571205768,1.5,4.16666666666667,31.90875,0.0866555621272125,5,0,0,11
Pseudotsuga menziesii,80,1,0.185802031972866,1.25,4.16666666666667,50.32375,0.0469812931414398,4,0,0,1
Pinus ponderosa,80,1,1.04417336894491,4.25,12.5,55.2779259259259,0.0284063077667401,14,0,0,2
Pinus contorta,80,1,0,0,0,,,0,0,,3
Abies concolor,80,1,0,0,0,,,0,0,,4
Abies grandis,80,1,0,0,0,,,0,0,,5
Tsuga heterophylla,80,1,0,0,0,,,0,0,,6
Tsuga mertensiana,80,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,80,1,0,0,0,,,0,0,,8
Alnus rubra,80,1,0,0,0,,,0,0,,9
Abies amabilis,80,1,0,0,0,,,0,0,,10
other,80,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,80,2,0.207758933810858,1.25,0,53.086,0.0826616183883381,5,0,0,1
Pinus ponderosa,80,2,0.846496647199396,3.5,8.33333333333333,52.5968148148148,0.00440559622319668,15,3,0.2,2
Pinus contorta,80,2,0,0,0,,,0,0,,3
Abies concolor,80,2,0,0,0,,,0,0,,4
Abies grandis,80,2,0,0,0,,,0,0,,5
Tsuga heterophylla,80,2,0,0,0,,,0,0,,6
Tsuga mertensiana,80,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,80,2,0,0,0,,,0,0,,8
Alnus rubra,80,2,0,0,0,,,0,0,,9
Abies amabilis,80,2,0,0,0,,,0,0,,10
other,80,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,81,1,0,0,0,,,0,0,,1
Pinus ponderosa,81,1,0.373131786995211,3.25,8.33333333333333,42.3629666666667,0.204498260532952,12,1,0.0833333333333333,2
Pinus contorta,81,1,0,0,0,,,0,0,,3
Abies concolor,81,1,0,0,0,,,0,0,,4
Abies grandis,81,1,0,0,0,,,0,0,,5
Tsuga heterophylla,81,1,0,0,0,,,0,0,,6
Tsuga mertensiana,81,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,81,1,0,0,0,,,0,0,,8
Alnus rubra,81,1,0,0,0,,,0,0,,9
Abies amabilis,81,1,0,0,0,,,0,0,,10
other,81,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,81,2,0,0,0,,,0,0,,1
