species_name,siteID,siteName,patchName,year,SPCD,treeName,dbh,STATUSCD,PREV_TRE_CN,PREV_STATUS_CD,AGENTCD,status,mort_cause,status_before,reg,mort,living,complete,year_before,dbh_before,period_length,dbh_growth,rel_growth,trees,patchID,OrigYear,species
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_100,13.208,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_101,17.526,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_102,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_103,12.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_104,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_105,16.764,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_106,12.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_107,16.256,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_108,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_109,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_110,13.716,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_1,0,108,1_69494_1_111,17.272,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_115,17.018,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_116,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_117,13.716,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_118,14.478,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_119,12.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_120,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_121,14.478,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_122,18.542,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_123,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_124,15.748,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_125,13.462,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_2,0,108,1_69494_2_126,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_127,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_128,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_129,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_130,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_131,13.208,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_132,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_133,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_134,15.24,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_135,16.256,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_136,16.764,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_137,17.018,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_138,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_139,21.336,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_3,0,108,1_69494_3_140,14.732,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_144,13.462,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_145,15.748,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_146,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_147,14.986,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_148,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_149,31.242,2,,,,dead,,,,,,TRUE,,,,,,,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_150,15.748,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_151,17.018,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_152,16.764,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pinus contorta,1,1_69494,1_69494_4,0,108,1_69494_4_153,14.732,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Pseudotsuga menziesii,2,1_75669,1_75669_1,0,202,1_75669_1_113,49.276,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,1
Pinus ponderosa,2,1_75669,1_75669_1,0,122,1_75669_1_114,74.422,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,4
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_100,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_101,31.75,2,,,,dead,,,,,,TRUE,,,,,,,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_102,13.97,2,,,,dead,,,,,,TRUE,,,,,,,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_103,27.686,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_104,46.482,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_105,39.116,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_106,24.13,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_107,46.228,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_108,28.448,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_109,21.082,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_110,25.146,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_111,57.658,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_1,0,17,1_75669_1_112,19.812,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2001,5
Abies grandis,2,1_75669,1_75669_2,0,17,1_75669_2_120,37.084,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,5
Abies grandis,2,1_75669,1_75669_2,0,17,1_75669_2_122,73.152,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,5
Abies grandis,2,1_75669,1_75669_2,0,17,1_75669_2_123,62.992,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,5
Alnus rubra,2,1_75669,1_75669_2,0,351,1_75669_2_121,32.512,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2001,6
Pseudotsuga menziesii,2,1_75669,1_75669_3,0,202,1_75669_3_135,18.034,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,1
Pseudotsuga menziesii,2,1_75669,1_75669_3,0,202,1_75669_3_137,67.564,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,1
Pinus ponderosa,2,1_75669,1_75669_3,0,122,1_75669_3_133,49.276,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,4
Pinus ponderosa,2,1_75669,1_75669_3,0,122,1_75669_3_134,35.56,2,,,,dead,,,,,,TRUE,,,,,,,3,2001,4
Abies grandis,2,1_75669,1_75669_3,0,17,1_75669_3_132,82.296,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,5
Abies grandis,2,1_75669,1_75669_3,0,17,1_75669_3_136,66.548,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,5
Abies grandis,2,1_75669,1_75669_3,0,17,1_75669_3_138,71.628,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_139,46.228,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_140,44.958,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_141,15.748,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_142,66.294,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_143,17.018,2,,,,dead,,,,,,TRUE,,,,,,,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_144,23.114,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_145,50.292,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_146,51.816,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_147,56.388,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_148,29.718,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_149,51.816,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Abies grandis,2,1_75669,1_75669_4,0,17,1_75669_4_150,67.31,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2001,5
Pseudotsuga menziesii,3,1_88768,1_88768_1,0,202,1_88768_1_101,14.224,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,3,1_88768,1_88768_1,0,202,1_88768_1_105,37.846,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,3,1_88768,1_88768_1,0,202,1_88768_1_107,36.322,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pinus contorta,3,1_88768,1_88768_1,0,108,1_88768_1_100,15.748,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,2
Pinus contorta,3,1_88768,1_88768_1,0,108,1_88768_1_104,17.78,2,,,,dead,,,,,,TRUE,,,,,,,1,2002,2
Pinus contorta,3,1_88768,1_88768_1,0,108,1_88768_1_108,19.304,2,,,,dead,,,,,,TRUE,,,,,,,1,2002,2
Abies grandis,3,1_88768,1_88768_1,0,17,1_88768_1_102,20.574,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,5
Abies grandis,3,1_88768,1_88768_1,0,17,1_88768_1_103,41.402,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,5
Abies grandis,3,1_88768,1_88768_1,0,17,1_88768_1_106,52.324,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,5
Abies grandis,3,1_88768,1_88768_1,0,17,1_88768_1_109,29.718,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,5
Pseudotsuga menziesii,3,1_88768,1_88768_2,0,202,1_88768_2_115,55.372,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pinus contorta,3,1_88768,1_88768_2,0,108,1_88768_2_111,14.732,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Pinus contorta,3,1_88768,1_88768_2,0,108,1_88768_2_116,21.336,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,2
Abies grandis,3,1_88768,1_88768_2,0,17,1_88768_2_110,71.882,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,5
Abies grandis,3,1_88768,1_88768_2,0,17,1_88768_2_112,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,5
Abies grandis,3,1_88768,1_88768_2,0,17,1_88768_2_113,70.612,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,5
Abies grandis,3,1_88768,1_88768_2,0,17,1_88768_2_114,62.484,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,5
other,3,1_88768,1_88768_2,0,73,1_88768_2_117,16.002,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,11
Pseudotsuga menziesii,3,1_88768,1_88768_3,0,202,1_88768_3_123,50.8,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pinus contorta,3,1_88768,1_88768_3,0,108,1_88768_3_124,19.05,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus contorta,3,1_88768,1_88768_3,0,108,1_88768_3_127,27.686,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,2
Pinus ponderosa,3,1_88768,1_88768_3,0,122,1_88768_3_131,62.23,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,4
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_121,19.812,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_122,19.812,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_125,22.352,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_126,12.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_129,13.208,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_130,66.802,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Abies grandis,3,1_88768,1_88768_3,0,17,1_88768_3_132,80.772,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,5
Pinus contorta,3,1_88768,1_88768_4,0,108,1_88768_4_136,23.114,2,,,,dead,,,,,,TRUE,,,,,,,4,2002,2
Pinus contorta,3,1_88768,1_88768_4,0,108,1_88768_4_139,26.924,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,2
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_133,25.146,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_134,37.084,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_135,35.56,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_137,13.208,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_138,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
Abies grandis,3,1_88768,1_88768_4,0,17,1_88768_4_141,66.294,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,5
other,3,1_88768,1_88768_4,0,73,1_88768_4_140,26.924,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,4,2002,11
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_103,72.39,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_104,109.728,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_105,40.64,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_106,65.278,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_107,74.93,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_110,86.868,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_111,127.254,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_112,97.536,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_113,97.536,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_114,113.538,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_117,83.566,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_119,112.268,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_1,0,202,15_51578_1_121,106.172,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,1
Lithocarpus densiflorus,4,15_51578,15_51578_1,0,631,15_51578_1_101,12.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,1,2002,10
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_124,139.192,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_126,38.608,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_128,83.312,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_130,80.772,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_131,109.982,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_132,42.418,2,,,,dead,,,,,,TRUE,,,,,,,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_134,76.962,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_135,113.284,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_136,77.47,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_137,131.318,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_138,79.248,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_139,96.266,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_141,116.586,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_142,96.52,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_143,77.978,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_2,0,202,15_51578_2_144,144.526,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,1
Lithocarpus densiflorus,4,15_51578,15_51578_2,0,631,15_51578_2_125,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_2,0,631,15_51578_2_127,29.972,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_2,0,631,15_51578_2_129,19.304,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_2,0,631,15_51578_2_133,17.78,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,2,2002,10
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_159,181.864,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_160,100.076,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_161,95.25,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_163,139.954,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_164,94.488,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Pseudotsuga menziesii,4,15_51578,15_51578_3,0,202,15_51578_3_165,97.282,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,1
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_148,17.272,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_149,14.224,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_150,16.51,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_151,22.86,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_152,13.716,2,,,,dead,,,,,,TRUE,,,,,,,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_153,28.448,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_154,14.224,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_155,17.272,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_156,15.494,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_157,27.178,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
Lithocarpus densiflorus,4,15_51578,15_51578_3,0,631,15_51578_3_158,20.828,1,,,,new,,,TRUE,,TRUE,TRUE,,,,,,1,3,2002,10
