siteID,year,ba,dbh,trees,growth,mort,reg,species,species_name
601,2,0.523550435702699,23.2947307692308,5.5,0.133484634353552,0.0196078431372549,4.16666666666667,20,Pinus ponderosa
602,1,0,,0,,,0,20,Pinus ponderosa
602,2,0,,0,,,0,20,Pinus ponderosa
603,1,1.432028808514,75.1713,3.25,0.0290533151719756,0.125,4.16666666666667,20,Pinus ponderosa
603,2,1.49353169555815,73.0546333333334,3.5,0.0236348621824866,0,0,20,Pinus ponderosa
604,1,0,,0,,,0,20,Pinus ponderosa
604,2,0,,0,,,0,20,Pinus ponderosa
634,1,0,,0,,,0,20,Pinus ponderosa
634,2,0,,0,,,0,20,Pinus ponderosa
635,1,0,,0,,,0,20,Pinus ponderosa
635,2,0,,0,,,0,20,Pinus ponderosa
636,1,0,,0,,,0,20,Pinus ponderosa
636,2,0,,0,,,0,20,Pinus ponderosa
637,1,0,,0,,,0,20,Pinus ponderosa
637,2,0,,0,,,0,20,Pinus ponderosa
638,1,0,,0,,,0,20,Pinus ponderosa
638,2,0,,0,,,0,20,Pinus ponderosa
639,1,0,,0,,,0,20,Pinus ponderosa
639,2,0,,0,,,0,20,Pinus ponderosa
640,1,0,,0,,,0,20,Pinus ponderosa
640,2,0,,0,,,0,20,Pinus ponderosa
641,1,0,,0,,,0,20,Pinus ponderosa
641,2,0,,0,,,0,20,Pinus ponderosa
642,1,0,,0,,,0,20,Pinus ponderosa
642,2,0,,0,,,0,20,Pinus ponderosa
643,1,0,,0,,,0,20,Pinus ponderosa
643,2,0,,0,,,0,20,Pinus ponderosa
644,1,0,,0,,,0,20,Pinus ponderosa
644,2,0,,0,,,0,20,Pinus ponderosa
645,1,0,,0,,,0,20,Pinus ponderosa
645,2,0,,0,,,0,20,Pinus ponderosa
646,1,0,,0,,,0,20,Pinus ponderosa
646,2,0,,0,,,0,20,Pinus ponderosa
647,1,0,,0,,,0,20,Pinus ponderosa
647,2,0,,0,,,0,20,Pinus ponderosa
648,1,0,,0,,,0,20,Pinus ponderosa
648,2,0,,0,,,0,20,Pinus ponderosa
649,1,0,,0,,,0,20,Pinus ponderosa
649,2,0,,0,,,0,20,Pinus ponderosa
650,1,0,,0,,,0,20,Pinus ponderosa
650,2,0,,0,,,0,20,Pinus ponderosa
651,1,0,,0,,,0,20,Pinus ponderosa
651,2,0,,0,,,0,20,Pinus ponderosa
652,1,0,,0,,,0,20,Pinus ponderosa
652,2,0,,0,,,0,20,Pinus ponderosa
653,1,0,,0,,,0,20,Pinus ponderosa
653,2,0,,0,,,0,20,Pinus ponderosa
654,1,0,,0,,,0,20,Pinus ponderosa
654,2,0,,0,,,0,20,Pinus ponderosa
655,1,0,,0,,,0,20,Pinus ponderosa
655,2,0,,0,,,0,20,Pinus ponderosa
656,1,0,,0,,,0,20,Pinus ponderosa
656,2,0,,0,,,0,20,Pinus ponderosa
657,1,0,,0,,,0,20,Pinus ponderosa
657,2,0,,0,,,0,20,Pinus ponderosa
658,1,0.60986678799826,60.9769333333333,2,0.0627611191837792,0,0,20,Pinus ponderosa
658,2,0.535878628669141,53.9326666666667,2,0.0448988547678993,0,4.16666666666667,20,Pinus ponderosa
659,1,0.480045798316085,41.934053030303,4.75,0.0501617966224954,0.0227272727272727,4.16666666666667,20,Pinus ponderosa
659,2,0.647976257501182,45.1273333333333,5,0.0238662387490675,0,8.33333333333333,20,Pinus ponderosa
660,1,0.295914634255543,70.2945,0.75,0.0508153562327695,0,0,20,Pinus ponderosa
660,2,0.53911268915448,67.3523333333333,1.5,0.0352697219606792,0,12.5,20,Pinus ponderosa
661,1,0,,0,,,0,20,Pinus ponderosa
661,2,0,,0,,,0,20,Pinus ponderosa
662,1,0.209581813966912,34.925,2,0.0606213150191695,0.333333333333333,4.16666666666667,20,Pinus ponderosa
662,2,0.216194346569134,35.8775,2,0.054770995876106,0,0,20,Pinus ponderosa
663,1,0,,0,,,0,20,Pinus ponderosa
663,2,0,,0,,,0,20,Pinus ponderosa
664,1,0,,0,,,0,20,Pinus ponderosa
664,2,0,,0,,,0,20,Pinus ponderosa
665,1,0.352995231775876,58.42,1,0.0491673174189364,0,0,20,Pinus ponderosa
665,2,0.512127982355143,69.6806666666667,1.25,0.0433850217450685,0,4.16666666666667,20,Pinus ponderosa
666,1,0,,0,,,0,20,Pinus ponderosa
666,2,0,,0,,,0,20,Pinus ponderosa
667,1,0,,0,,,0,20,Pinus ponderosa
667,2,0,,0,,,0,20,Pinus ponderosa
668,1,0.0248286664757774,35.56,0.25,0.129032258064516,0,0,20,Pinus ponderosa
668,2,0.0641136973302064,40.386,0.5,0.0999999999999999,0,4.16666666666667,20,Pinus ponderosa
669,1,0.458832489703668,55.245,1.5,0.0373165671707414,0,4.16666666666667,20,Pinus ponderosa
669,2,0.487804756589766,57.4675,1.5,0.0590032922500033,0,0,20,Pinus ponderosa
670,1,0,,0,,,0,20,Pinus ponderosa
670,2,0,,0,,,0,20,Pinus ponderosa
671,1,0,,0,,,0,20,Pinus ponderosa
671,2,0,,0,,,0,20,Pinus ponderosa
672,1,0,,0,,,0,20,Pinus ponderosa
672,2,0,,0,,,0,20,Pinus ponderosa
673,1,0,,0,,,0,20,Pinus ponderosa
673,2,0,,0,,,0,20,Pinus ponderosa
674,1,0.00383197531067483,13.97,0.25,,,4.16666666666667,20,Pinus ponderosa
674,2,0.00675061039027642,18.542,0.25,,,4.16666666666667,20,Pinus ponderosa
675,1,0.437961208639643,42.6296666666667,3,0.0967742740332631,0,0,20,Pinus ponderosa
675,2,0.28172302453472,40.4706666666667,1.75,0.122251690426486,0.125,4.16666666666667,20,Pinus ponderosa
605,1,0,,0,,,0,20,Pinus ponderosa
605,2,0,,0,,,0,20,Pinus ponderosa
606,1,0,,0,,,0,20,Pinus ponderosa
606,2,0,,0,,,0,20,Pinus ponderosa
607,1,0,,0,,,0,20,Pinus ponderosa
607,2,0,,0,,,0,20,Pinus ponderosa
608,1,0,,0,,,0,20,Pinus ponderosa
608,2,0,,0,,,0,20,Pinus ponderosa
609,1,0,,0,,,0,20,Pinus ponderosa
609,2,0,,0,,,0,20,Pinus ponderosa
610,1,0,,0,,,0,20,Pinus ponderosa
610,2,0,,0,,,0,20,Pinus ponderosa
611,1,0,,0,,,0,20,Pinus ponderosa
611,2,0,,0,,,0,20,Pinus ponderosa
612,1,0,,0,,,0,20,Pinus ponderosa
612,2,0,,0,,,0,20,Pinus ponderosa
613,1,0,,0,,,0,20,Pinus ponderosa
613,2,0,,0,,,0,20,Pinus ponderosa
614,1,0,,0,,,0,20,Pinus ponderosa
614,2,0,,0,,,0,20,Pinus ponderosa
615,1,0,,0,,,0,20,Pinus ponderosa
615,2,0,,0,,,0,20,Pinus ponderosa
616,1,0,,0,,,0,20,Pinus ponderosa
616,2,0,,0,,,0,20,Pinus ponderosa
617,1,0,,0,,,0,20,Pinus ponderosa
617,2,0,,0,,,0,20,Pinus ponderosa
618,1,0,,0,,,0,20,Pinus ponderosa
618,2,0,,0,,,0,20,Pinus ponderosa
619,1,0,,0,,,0,20,Pinus ponderosa
619,2,0,,0,,,0,20,Pinus ponderosa
620,1,0,,0,,,0,20,Pinus ponderosa
620,2,0,,0,,,0,20,Pinus ponderosa
621,1,0,,0,,,0,20,Pinus ponderosa
621,2,0,,0,,,0,20,Pinus ponderosa
622,1,0,,0,,,0,20,Pinus ponderosa
622,2,0,,0,,,0,20,Pinus ponderosa
623,1,0,,0,,,0,20,Pinus ponderosa
623,2,0,,0,,,0,20,Pinus ponderosa
624,1,0,,0,,,0,20,Pinus ponderosa
624,2,0,,0,,,0,20,Pinus ponderosa
625,1,0,,0,,,0,20,Pinus ponderosa
625,2,0,,0,,,0,20,Pinus ponderosa
626,1,0,,0,,,0,20,Pinus ponderosa
626,2,0,,0,,,0,20,Pinus ponderosa
627,1,0,,0,,,0,20,Pinus ponderosa
627,2,0,,0,,,0,20,Pinus ponderosa
628,1,0,,0,,,0,20,Pinus ponderosa
628,2,0,,0,,,0,20,Pinus ponderosa
629,1,0,,0,,,0,20,Pinus ponderosa
629,2,0,,0,,,0,20,Pinus ponderosa
630,1,0,,0,,,0,20,Pinus ponderosa
630,2,0,,0,,,0,20,Pinus ponderosa
631,1,0,,0,,,0,20,Pinus ponderosa
631,2,0,,0,,,0,20,Pinus ponderosa
632,1,0,,0,,,0,20,Pinus ponderosa
632,2,0,,0,,,0,20,Pinus ponderosa
633,1,0,,0,,,0,20,Pinus ponderosa
633,2,0,,0,,,0,20,Pinus ponderosa
676,1,0,,0,,,0,20,Pinus ponderosa
676,2,0,,0,,,0,20,Pinus ponderosa
677,1,0.28672549412211,53.213,1.25,0.0894187314944678,0,0,20,Pinus ponderosa
677,2,0.325350538485015,53.4881666666667,1.5,0.0729032459504593,0,4.16666666666667,20,Pinus ponderosa
678,1,0,,0,,,0,20,Pinus ponderosa
678,2,0,,0,,,0,20,Pinus ponderosa
679,1,0,,0,,,0,20,Pinus ponderosa
679,2,0,,0,,,0,20,Pinus ponderosa
680,1,0.00518868458595838,16.256,0.25,,,4.16666666666667,20,Pinus ponderosa
680,2,0.0184403519330557,21.209,0.5,0.578125,0,4.16666666666667,20,Pinus ponderosa
681,1,0.330814111878383,31.5947777777778,2.75,0.10530886763559,0,4.16666666666667,20,Pinus ponderosa
681,2,0.451955202443618,28.1733625,3.75,0.074813987134807,0,16.6666666666667,20,Pinus ponderosa
682,1,0,,0,,,0,20,Pinus ponderosa
682,2,0,,0,,,0,20,Pinus ponderosa
683,1,0,,0,,,0,20,Pinus ponderosa
683,2,0,,0,,,0,20,Pinus ponderosa
684,1,0.574420066297994,58.2295,3,0.0303462317679903,0.0833333333333333,29.1666666666667,20,Pinus ponderosa
684,2,0.60628436612104,57.0018333333333,2.75,0.110556800087497,0,8.33333333333333,20,Pinus ponderosa
685,1,0.0271227845873913,16.51,1.25,0.333333333333333,,16.6666666666667,20,Pinus ponderosa
685,2,0.0454921974733733,16.7005,1.75,0.187225800309566,0,8.33333333333333,20,Pinus ponderosa
686,1,0.00712557392480856,19.05,0.25,,,4.16666666666667,20,Pinus ponderosa
686,2,0.0119190266770709,24.638,0.25,0.293333333333333,0,0,20,Pinus ponderosa
687,1,0,,0,,,0,20,Pinus ponderosa
687,2,0,,0,,,0,20,Pinus ponderosa
688,1,0.255096813276844,27.0086666666667,3.25,0.22614715371847,0,8.33333333333333,20,Pinus ponderosa
688,2,0.327545848638204,30.4376666666667,3.5,0.173251808988617,0,4.16666666666667,20,Pinus ponderosa
689,1,0,,0,,,0,20,Pinus ponderosa
689,2,0,,0,,,0,20,Pinus ponderosa
690,1,0,,0,,,0,20,Pinus ponderosa
690,2,0,,0,,,0,20,Pinus ponderosa
691,1,0,,0,,,0,20,Pinus ponderosa
691,2,0,,0,,,0,20,Pinus ponderosa
692,1,0,,0,,,0,20,Pinus ponderosa
692,2,0,,0,,,0,20,Pinus ponderosa
693,1,0.210590161850316,30.0166851851852,4.5,0.176278967927106,0.125,8.33333333333333,20,Pinus ponderosa
693,2,0.28817974458712,29.1138680555556,5.5,0.126221230750642,0,16.6666666666667,20,Pinus ponderosa
694,1,0,,0,,,0,20,Pinus ponderosa
694,2,0,,0,,,0,20,Pinus ponderosa
695,1,0,,0,,,0,20,Pinus ponderosa
695,2,0,,0,,,0,20,Pinus ponderosa
696,1,0,,0,,,0,20,Pinus ponderosa
696,2,0,,0,,,0,20,Pinus ponderosa
697,1,0.0218517600360796,14.986,1.25,,,16.6666666666667,20,Pinus ponderosa
697,2,0.0490366162896603,19.0076666666667,1.75,0.301227035580941,0,8.33333333333333,20,Pinus ponderosa
698,1,0.0559531733793412,23.368,1.25,0.109787182848306,0,4.16666666666667,20,Pinus ponderosa
698,2,0.0296043844662713,22.1826666666667,0.75,0.0907207859220244,0.4,0,20,Pinus ponderosa
699,1,0.11424353500602,43.561,1,0.0488721804511278,0,8.33333333333333,20,Pinus ponderosa
699,2,0.133241265166083,47.244,1,0.117834928490559,0,0,20,Pinus ponderosa
700,1,0.00827199959626665,14.478,0.5,,,8.33333333333333,20,Pinus ponderosa
700,2,0.0282755441023381,17.145,1.25,0.302969378286421,0,12.5,20,Pinus ponderosa
701,1,0,,0,,,0,20,Pinus ponderosa
701,2,0,,0,,,0,20,Pinus ponderosa
702,1,0,,0,,,0,20,Pinus ponderosa
702,2,0,,0,,,0,20,Pinus ponderosa
703,1,0,,0,,,0,20,Pinus ponderosa
703,2,0,,0,,,0,20,Pinus ponderosa
704,1,0,,0,,,0,20,Pinus ponderosa
704,2,0,,0,,,0,20,Pinus ponderosa
705,1,0,,0,,,0,20,Pinus ponderosa
705,2,0,,0,,,0,20,Pinus ponderosa
706,1,0,,0,,,0,20,Pinus ponderosa
706,2,0,,0,,,0,20,Pinus ponderosa
707,1,0,,0,,0.5,0,20,Pinus ponderosa
707,2,0.0785409260288099,63.246,0.25,,,4.16666666666667,20,Pinus ponderosa
708,1,0,,0,,,0,20,Pinus ponderosa
708,2,0,,0,,,0,20,Pinus ponderosa
709,1,0.24895678539888,29.8979166666667,2.75,0.188117442789138,0,4.16666666666667,20,Pinus ponderosa
709,2,0.281193515219063,32.6601666666667,2.75,0.116915275795519,0,0,20,Pinus ponderosa
710,1,0.0116745403184063,24.384,0.25,0.297297297297297,0,0,20,Pinus ponderosa
710,2,0.0139661248926248,26.67,0.25,0.09375,0,0,20,Pinus ponderosa
711,1,0.210255734914111,72.39,0.5,0.00615384615384618,0,4.16666666666667,20,Pinus ponderosa
711,2,0.227989229913826,75.565,0.5,0.0466832785894966,0,0,20,Pinus ponderosa
712,1,0.0156078571249007,28.194,0.25,0,0,0,20,Pinus ponderosa
712,2,0.0156078571249007,28.194,0.25,0,0,0,20,Pinus ponderosa
713,1,0.138712439171638,34.00425,1.25,0.194722531207515,0,8.33333333333333,20,Pinus ponderosa
713,2,0.187875732331072,25.2200833333333,2.5,0.229816760550351,0,16.6666666666667,20,Pinus ponderosa
714,1,0,,0,,,0,20,Pinus ponderosa
714,2,0,,0,,,0,20,Pinus ponderosa
715,1,0.0195196388635334,13.843,1.25,,,16.6666666666667,20,Pinus ponderosa
715,2,0.0716471707756884,15.1976666666667,3.5,0.386542072025943,0.5,45.8333333333333,20,Pinus ponderosa
716,1,0.747769761972039,58.0143055555556,3.25,0.0672853702286071,0.0833333333333333,0,20,Pinus ponderosa
716,2,0.812269823755058,56.0422777777778,3.75,0.0424259871320335,0,4.16666666666667,20,Pinus ponderosa
717,1,0.100738513919374,71.628,0.25,0.0522388059701493,0,0,20,Pinus ponderosa
717,2,0.110989206221516,75.184,0.25,0.049645390070922,0,0,20,Pinus ponderosa
718,1,0,,0,,,0,20,Pinus ponderosa
718,2,0.0804448793815188,64.008,0.25,,,4.16666666666667,20,Pinus ponderosa
719,1,0.0923474380655189,68.58,0.25,0.0505836575875485,0,0,20,Pinus ponderosa
719,2,0.0986065422010708,70.866,0.25,0.0333333333333334,0,0,20,Pinus ponderosa
720,1,0.50113116329003,66.70675,1.5,0.0346757072194223,0.125,0,20,Pinus ponderosa
720,2,0.511920232288713,67.818,1.5,0.0398343383137714,0,0,20,Pinus ponderosa
721,1,0.763340882804705,77.343,1.5,0.0876944228647386,0,0,20,Pinus ponderosa
721,2,0.789869552872855,79.121,1.5,0.0308522809752615,0,0,20,Pinus ponderosa
722,1,0,,0,,,0,20,Pinus ponderosa
722,2,0,,0,,,0,20,Pinus ponderosa
723,1,0.455736507006383,55.88,1.5,0.032462928141451,0,0,20,Pinus ponderosa
723,2,0.468649947111183,59.0691111111111,1.25,0.0480600663165174,0,0,20,Pinus ponderosa
724,1,0.402560090612496,39.1371666666667,3,0.0334827549020958,0.0666666666666667,0,20,Pinus ponderosa
724,2,0.50909787163014,42.973625,2.75,0.0475124961041055,0.166666666666667,8.33333333333333,20,Pinus ponderosa
725,1,0.632391202212841,53.1255111111111,2.25,0.105933529256059,0.166666666666667,0,20,Pinus ponderosa
725,2,0.766614213119675,60.0653555555556,2.5,0.0544267775938775,0,4.16666666666667,20,Pinus ponderosa
726,1,0.168552442615689,18.4136255411255,5.5,,,83.3333333333333,20,Pinus ponderosa
726,2,0.411033506431704,21.8466458333333,10,0.403802277408648,0,70.8333333333334,20,Pinus ponderosa
727,1,0.0569336523513948,53.848,0.25,0.0707070707070707,0,0,20,Pinus ponderosa
727,2,0.151876699478591,45.2966666666667,0.75,0.0613207547169812,0,8.33333333333333,20,Pinus ponderosa
728,1,0,,0,,,0,20,Pinus ponderosa
728,2,0,,0,,,0,20,Pinus ponderosa
729,1,0.217646063496748,73.914,0.5,0.0647856327772646,0,0,20,Pinus ponderosa
729,2,0.242937100547202,78.105,0.5,0.0569042369631903,0,0,20,Pinus ponderosa
730,1,1.1190191306824,68.8636333333334,3,0.0321230445449214,0,12.5,20,Pinus ponderosa
730,2,1.17888281903168,70.6225833333333,3,0.0271868596469017,0,0,20,Pinus ponderosa
731,1,0.0126676869774374,25.4,0.25,0.162790697674418,0,0,20,Pinus ponderosa
731,2,0.0201783585863601,21.209,0.5,0.15,0,4.16666666666667,20,Pinus ponderosa
732,1,0,,0,,,0,20,Pinus ponderosa
732,2,0,,0,,,0,20,Pinus ponderosa
733,1,0,,0,,,0,20,Pinus ponderosa
733,2,0,,0,,,0,20,Pinus ponderosa
734,1,0.0316350146887545,27.305,0.5,0.283691701998789,0,0,20,Pinus ponderosa
734,2,0.0438567990845862,26.5006666666667,0.75,0.12699981178242,0,0,20,Pinus ponderosa
735,1,0.0198109956640144,14.0546666666667,1.25,,,20.8333333333333,20,Pinus ponderosa
735,2,0.0913745597056518,18.034,3.75,0.462958803367608,0,37.5,20,Pinus ponderosa
736,1,0.159997953599826,29.464,2.25,0.379319228311929,0,0,20,Pinus ponderosa
736,2,0.204323457102577,32.9988333333333,2.25,0.119051253856041,0,0,20,Pinus ponderosa
737,1,0.0817268493036354,64.516,0.25,0.0200803212851406,0,0,20,Pinus ponderosa
737,2,0.0830189533753341,65.024,0.25,0.00787401574803148,0,0,20,Pinus ponderosa
738,1,0.160934095667459,32.3638333333333,1.5,0.106497056349874,0.25,16.6666666666667,20,Pinus ponderosa
738,2,0.0485729789462861,16.3011555555556,2.25,0.232054853763527,0.444444444444444,20.8333333333333,20,Pinus ponderosa
739,1,0,,0,,,0,20,Pinus ponderosa
739,2,0,,0,,,0,20,Pinus ponderosa
740,1,0,,0,,,0,20,Pinus ponderosa
740,2,0,,0,,,0,20,Pinus ponderosa
741,1,0.591403634228645,85.5133333333333,1,0.0301528312591325,0,0,20,Pinus ponderosa
741,2,0.611684601079522,87.2066666666667,1,0.0201607238904917,0,0,20,Pinus ponderosa
742,1,0,,0,,,0,20,Pinus ponderosa
742,2,0,,0,,,0,20,Pinus ponderosa
743,1,0.0911072715104278,27.6436666666667,1.25,0.555127124861137,0,4.16666666666667,20,Pinus ponderosa
743,2,0.138327341487524,31.08325,1.5,0.228588140221276,0,8.33333333333333,20,Pinus ponderosa
744,1,0,,0,,,0,20,Pinus ponderosa
744,2,0,,0,,,0,20,Pinus ponderosa
745,1,0,,0,,,0,20,Pinus ponderosa
745,2,0,,0,,,0,20,Pinus ponderosa
746,1,0.392385404432218,80.8566666666667,0.75,0.0317540435650672,0.125,0,20,Pinus ponderosa
746,2,0.419747608303483,83.7353333333333,0.75,0.0371049556038811,0,0,20,Pinus ponderosa
747,1,0,,0,,,0,20,Pinus ponderosa
747,2,0,,0,,,0,20,Pinus ponderosa
748,1,0,,0,,,0,20,Pinus ponderosa
748,2,0,,0,,,0,20,Pinus ponderosa
749,1,0,,0,,,0,20,Pinus ponderosa
749,2,0,,0,,,0,20,Pinus ponderosa
750,1,0,,0,,,0,20,Pinus ponderosa
750,2,0,,0,,,0,20,Pinus ponderosa
751,1,0,,0,,,0,20,Pinus ponderosa
751,2,0,,0,,,0,20,Pinus ponderosa
752,1,0,,0,,,0,20,Pinus ponderosa
752,2,0,,0,,,0,20,Pinus ponderosa
753,1,0,,0,,,0,20,Pinus ponderosa
753,2,0,,0,,,0,20,Pinus ponderosa
754,1,0,,0,,,0,20,Pinus ponderosa
754,2,0,,0,,,0,20,Pinus ponderosa
755,1,0.359232800843567,39.08425,2,0.149557828122243,0,12.5,20,Pinus ponderosa
755,2,0.863054580847604,53.2394583333333,3.25,0.13164731387189,0,20.8333333333333,20,Pinus ponderosa
756,1,1.03406582150561,43.4509333333333,5.25,0.0764198684515331,0,20.8333333333333,20,Pinus ponderosa
756,2,0.775588002574492,39.7274142857143,4.75,0.0601725923630973,0.08125,0,20,Pinus ponderosa
757,1,0.355277948969211,45.72,1.25,0.0111180385660924,0,8.33333333333333,20,Pinus ponderosa
757,2,0.220484892148392,43.6245,0.75,0.0292232277526395,0.333333333333333,4.16666666666667,20,Pinus ponderosa
758,1,0,,0,,,0,20,Pinus ponderosa
758,2,0.0102608264517243,22.86,0.25,,,4.16666666666667,20,Pinus ponderosa
767,1,0,,0,,,0,20,Pinus ponderosa
767,2,0,,0,,,0,20,Pinus ponderosa
768,1,0,,0,,,0,20,Pinus ponderosa
768,2,0,,0,,,0,20,Pinus ponderosa
769,1,0,,0,,,0,20,Pinus ponderosa
769,2,0,,0,,,0,20,Pinus ponderosa
770,1,0,,0,,,0,20,Pinus ponderosa
770,2,0,,0,,,0,20,Pinus ponderosa
759,1,0,,0,,,0,20,Pinus ponderosa
759,2,0,,0,,,0,20,Pinus ponderosa
760,1,0,,0,,,0,20,Pinus ponderosa
760,2,0,,0,,,0,20,Pinus ponderosa
761,1,0,,0,,,0,20,Pinus ponderosa
761,2,0,,0,,,0,20,Pinus ponderosa
762,1,0,,0,,,0,20,Pinus ponderosa
762,2,0,,0,,,0,20,Pinus ponderosa
763,1,0,,0,,,0,20,Pinus ponderosa
763,2,0,,0,,,0,20,Pinus ponderosa
764,1,0,,0,,,0,20,Pinus ponderosa
764,2,0,,0,,,0,20,Pinus ponderosa
765,1,0,,0,,,0,20,Pinus ponderosa
765,2,0,,0,,,0,20,Pinus ponderosa
766,1,0,,0,,,0,20,Pinus ponderosa
766,2,0,,0,,,0,20,Pinus ponderosa
771,1,0,,0,,,0,20,Pinus ponderosa
771,2,0,,0,,,0,20,Pinus ponderosa
772,1,0,,0,,,0,20,Pinus ponderosa
772,2,0,,0,,,0,20,Pinus ponderosa
773,1,0,,0,,,0,20,Pinus ponderosa
773,2,0,,0,,,0,20,Pinus ponderosa
774,1,0,,0,,,0,20,Pinus ponderosa
774,2,0,,0,,,0,20,Pinus ponderosa
775,1,0,,0,,,0,20,Pinus ponderosa
775,2,0,,0,,,0,20,Pinus ponderosa
29,1,0,,0,,,0,21,Pseudotsuga menziesii
29,2,0,,0,,,0,21,Pseudotsuga menziesii
30,1,6.82122767810084,91.8703888888889,10,0.0649355963028867,0,12.5,21,Pseudotsuga menziesii
30,2,7.30172697961071,98.5823388888889,9.75,0.0350182745422224,0.0416666666666667,0,21,Pseudotsuga menziesii
31,1,0.592586796192337,44.35475,4.5,0.172514715481493,0,4.16666666666667,21,Pseudotsuga menziesii
31,2,0.714139586584338,49.7409107142857,4.25,0.107447170467819,0.03125,0,21,Pseudotsuga menziesii
32,1,0.593553340708716,24.1994764705882,13,0.429565226891646,0,25,21,Pseudotsuga menziesii
32,2,0.804191639769545,27.4722011029412,13,0.172619520442961,0.0147058823529412,4.16666666666667,21,Pseudotsuga menziesii
33,1,6.34809210303094,141.004017857143,4,0.0193199544585019,0,4.16666666666667,21,Pseudotsuga menziesii
33,2,6.53267930382267,142.862904761905,4,0.013094630433345,0,0,21,Pseudotsuga menziesii
34,1,3.70525917107082,82.8977380952381,6.75,0.0976283831852392,0,45.8333333333333,21,Pseudotsuga menziesii
34,2,4.30661073988285,87.9753694444445,7,0.0779334438817306,0.0833333333333333,12.5,21,Pseudotsuga menziesii
35,1,0,,0,,,0,21,Pseudotsuga menziesii
35,2,0.286621619088895,17.4681987179487,11.75,,0,187.5,21,Pseudotsuga menziesii
36,1,0.00751067160892266,19.558,0.25,0.222222222222222,0,0,21,Pseudotsuga menziesii
36,2,0.012699356194881,17.653,0.5,0.077922077922078,0,4.16666666666667,21,Pseudotsuga menziesii
37,1,0,,0,,,0,21,Pseudotsuga menziesii
37,2,0,,0,,,0,21,Pseudotsuga menziesii
38,1,0.00603108576995797,17.526,0.25,0.232142857142857,0,0,21,Pseudotsuga menziesii
38,2,0.00831126942589671,20.574,0.25,0.173913043478261,0,0,21,Pseudotsuga menziesii
39,1,0.00568652468417167,17.018,0.25,,0,4.16666666666667,21,Pseudotsuga menziesii
39,2,0.125206151316294,26.5006666666667,1,0.329856193485129,,8.33333333333333,21,Pseudotsuga menziesii
40,1,0,,0,,,0,21,Pseudotsuga menziesii
40,2,0,,0,,,0,21,Pseudotsuga menziesii
41,1,0.0462940620590451,29.5275,0.75,0.213560834169733,0,4.16666666666667,21,Pseudotsuga menziesii
41,2,0.0571832057848504,32.9565,0.75,0.15051080445015,0,0,21,Pseudotsuga menziesii
42,1,0.703825555847309,37.0972291666667,6.5,0.0547310862455268,0,4.16666666666667,21,Pseudotsuga menziesii
42,2,0.723186848623624,38.6185833333333,6.25,0.032923970506539,0.05,0,21,Pseudotsuga menziesii
43,1,0,,0,,,0,21,Pseudotsuga menziesii
43,2,0,,0,,,0,21,Pseudotsuga menziesii
44,1,0.228378127904033,41.3878888888889,1.5,0.0708740584084887,0,4.16666666666667,21,Pseudotsuga menziesii
44,2,0.251036819600576,43.2364444444445,1.5,0.0419525436340155,0,0,21,Pseudotsuga menziesii
45,1,0,,0,,,0,21,Pseudotsuga menziesii
45,2,0,,0,,,0,21,Pseudotsuga menziesii
46,1,0.00568652468417167,17.018,0.25,,,4.16666666666667,21,Pseudotsuga menziesii
46,2,0.0102608264517243,22.86,0.25,0.343283582089552,0,0,21,Pseudotsuga menziesii
47,1,0.111740400059278,75.438,0.25,,,4.16666666666667,21,Pseudotsuga menziesii
47,2,0.137951111184294,83.82,0.25,0.111111111111111,0,0,21,Pseudotsuga menziesii
48,1,0.424964161800792,46.0163333333333,3,0.0629842069872412,0,8.33333333333333,21,Pseudotsuga menziesii
48,2,0.310467273055223,43.5080833333333,3,0.0422068252756244,0.0833333333333333,4.16666666666667,21,Pseudotsuga menziesii
49,1,0.054224034106921,26.2255,1,0.207331928129342,0,0,21,Pseudotsuga menziesii
49,2,0.0654374706193486,28.7655,1,0.0958672145094082,0,0,21,Pseudotsuga menziesii
50,1,0.123845641734917,48.641,0.5,0.0644205849685302,0,0,21,Pseudotsuga menziesii
50,2,0.146468863907923,41.3173333333333,0.75,0.0820456217807211,0,4.16666666666667,21,Pseudotsuga menziesii
51,1,0.488107514308526,47.2863333333333,2.25,0.165742061319898,0,0,21,Pseudotsuga menziesii
51,2,0.575415746494421,52.1546666666667,2.25,0.111344230543517,0,0,21,Pseudotsuga menziesii
52,1,0.0962085490562419,30.0143333333333,1.5,0.0786455319180354,0,0,21,Pseudotsuga menziesii
52,2,0.0694315923233346,29.718,1,0.0633656190416654,0.333333333333333,0,21,Pseudotsuga menziesii
53,1,0,,0,,,0,21,Pseudotsuga menziesii
53,2,0,,0,,,0,21,Pseudotsuga menziesii
54,1,8.67441400847891,105.607623397436,9.75,0.0156259311031822,0.0192307692307692,4.16666666666667,21,Pseudotsuga menziesii
54,2,8.99262250504604,107.655498397436,9.75,0.0201670541930143,0,0,21,Pseudotsuga menziesii
55,1,2.68523928088579,100.74275,2.5,0.0768223712191153,0,4.16666666666667,21,Pseudotsuga menziesii
55,2,2.79045328861429,104.991958333333,2.5,0.0695461478708982,0,0,21,Pseudotsuga menziesii
56,1,2.92320684783174,100.23475,3.75,0.0645611894123854,0,4.16666666666667,21,Pseudotsuga menziesii
